county,sub_county,date,acute_malnutrition_cases,severe_acute_malnutrition_cases,moderate_acute_malnutrition_cases,admission_rate,cure_rate,death_rate,default_rate,non_cured_rate,coverage_rate,population_under_5,nutrition_program_coverage,stunting_rate,wasting_rate,underweight_rate,exclusive_breastfeeding_rate,mmf_complementarity,mdd_diversity,micronutrient_supplementation_rate,water_access_pct,sanitation_access_pct,handwashing_facilities_pct,safe_disposal_sanitation_pct,basic_drinking_water_pct,hygiene_promotion_coverage,community_led_total_sanitation,school_wash_access,month,year,severe_acute_malnutrition_cases_lag_1,moderate_acute_malnutrition_cases_lag_1,admission_rate_lag_1,cure_rate_lag_1,death_rate_lag_1,default_rate_lag_1,non_cured_rate_lag_1,coverage_rate_lag_1,population_under_5_lag_1,nutrition_program_coverage_lag_1,stunting_rate_lag_1,wasting_rate_lag_1,underweight_rate_lag_1,exclusive_breastfeeding_rate_lag_1,mmf_complementarity_lag_1,mdd_diversity_lag_1,micronutrient_supplementation_rate_lag_1,water_access_pct_lag_1,sanitation_access_pct_lag_1,handwashing_facilities_pct_lag_1,safe_disposal_sanitation_pct_lag_1,basic_drinking_water_pct_lag_1,hygiene_promotion_coverage_lag_1,community_led_total_sanitation_lag_1,school_wash_access_lag_1,severe_acute_malnutrition_cases_lag_2,moderate_acute_malnutrition_cases_lag_2,admission_rate_lag_2,cure_rate_lag_2,death_rate_lag_2,default_rate_lag_2,non_cured_rate_lag_2,coverage_rate_lag_2,population_under_5_lag_2,nutrition_program_coverage_lag_2,stunting_rate_lag_2,wasting_rate_lag_2,underweight_rate_lag_2,exclusive_breastfeeding_rate_lag_2,mmf_complementarity_lag_2,mdd_diversity_lag_2,micronutrient_supplementation_rate_lag_2,water_access_pct_lag_2,sanitation_access_pct_lag_2,handwashing_facilities_pct_lag_2,safe_disposal_sanitation_pct_lag_2,basic_drinking_water_pct_lag_2,hygiene_promotion_coverage_lag_2,community_led_total_sanitation_lag_2,school_wash_access_lag_2,severe_acute_malnutrition_cases_lag_3,moderate_acute_malnutrition_cases_lag_3,admission_rate_lag_3,cure_rate_lag_3,death_rate_lag_3,default_rate_lag_3,non_cured_rate_lag_3,coverage_rate_lag_3,population_under_5_lag_3,nutrition_program_coverage_lag_3,stunting_rate_lag_3,wasting_rate_lag_3,underweight_rate_lag_3,exclusive_breastfeeding_rate_lag_3,mmf_complementarity_lag_3,mdd_diversity_lag_3,micronutrient_supplementation_rate_lag_3,water_access_pct_lag_3,sanitation_access_pct_lag_3,handwashing_facilities_pct_lag_3,safe_disposal_sanitation_pct_lag_3,basic_drinking_water_pct_lag_3,hygiene_promotion_coverage_lag_3,community_led_total_sanitation_lag_3,school_wash_access_lag_3,acute_malnutrition_cases_lag_1,acute_malnutrition_cases_lag_2,acute_malnutrition_cases_lag_3
Nakuru,Bahati,2025-07-01 23:22:43.086192,76,9,66,3.9977753996773417,85.16617564762396,2.0093074949399328,5.691616893589368,5.191894503068798,53.28518612946046,7964,32.00241081038661,38.68426417439348,8.120827868634567,25.59275706114458,49.1977520002833,62.5976781084248,50.79447914378034,77.42450763795961,74.62950058330455,90.67852094950372,78.72002714424285,71.77335969339654,93.48621049420848,72.47560954660364,41.97381502464396,77.8650224378243,7,2025,9.0,80.0,4.024408183373103,91.02293962264372,1.3060564719909924,2.742378244422756,1.3919291429473106,64.98175683597812,3102.0,78.30625574885349,27.212863180340733,24.04438794269658,22.984564183897884,27.07193856188028,61.4967585748572,46.30527416858512,53.15015321061684,40.62470642864783,40.78616558798161,60.91929961306728,83.11684968237884,76.61068164963157,22.118524823083213,48.06123760273495,68.6159085585899,15.0,116.0,1.0896828450437388,79.03223423074289,1.5293591185564166,4.676657837196996,7.063327429506854,76.82679316758599,6071.0,45.98280892672875,22.900866894806526,19.406594362272926,13.3378898731301,22.02177126571236,68.0125931900607,46.81983957735318,85.06533522065507,79.14811526248499,90.71123969150784,74.99292791046904,61.3863029437149,86.75950275832324,67.94699050029303,56.30199812523127,81.90967287973504,22.0,104.0,1.1645363841896634,72.20077053500985,2.5256118976408146,9.106804419982131,3.3644458157277657,45.65576447323641,5537.0,39.78686958286626,33.85518352703792,5.403659837842849,28.11134782741172,21.49020352304442,39.06418594527726,39.90998645012903,47.41029823164398,73.33701458992142,49.52983565859955,62.08613265716267,73.9427682767359,74.455661051231,21.517067270424985,37.25696704800677,45.08657117589886,89.0,132.0,126.0
Nakuru,Bahati,2025-08-01 23:22:43.086192,89,9,79,0.8087449592857953,75.10352888021578,4.773526597535474,5.971926590126242,1.5419767145998775,73.63117978531885,13362,47.595280223830784,40.16604867147806,15.642611117181938,27.325786084607635,57.01909184142998,55.74652449699564,37.65839143019704,55.68972369352789,86.47109053853823,57.23621180980255,78.29089846731193,70.13392632954314,55.50496842606077,41.767762716810005,34.923214714818,79.05821020162043,8,2025,9.0,66.0,3.9977753996773417,85.16617564762396,2.0093074949399328,5.691616893589368,5.191894503068798,53.28518612946046,7964.0,32.00241081038661,38.68426417439348,8.120827868634567,25.59275706114458,49.1977520002833,62.5976781084248,50.79447914378034,77.42450763795961,74.62950058330455,90.67852094950372,78.72002714424285,71.77335969339654,93.48621049420848,72.47560954660364,41.97381502464396,77.8650224378243,9.0,80.0,4.024408183373103,91.02293962264372,1.3060564719909924,2.742378244422756,1.3919291429473106,64.98175683597812,3102.0,78.30625574885349,27.212863180340733,24.04438794269658,22.984564183897884,27.07193856188028,61.4967585748572,46.30527416858512,53.15015321061684,40.62470642864783,40.78616558798161,60.91929961306728,83.11684968237884,76.61068164963157,22.118524823083213,48.06123760273495,68.6159085585899,15.0,116.0,1.0896828450437388,79.03223423074289,1.5293591185564166,4.676657837196996,7.063327429506854,76.82679316758599,6071.0,45.98280892672875,22.900866894806526,19.406594362272926,13.3378898731301,22.02177126571236,68.0125931900607,46.81983957735318,85.06533522065507,79.14811526248499,90.71123969150784,74.99292791046904,61.3863029437149,86.75950275832324,67.94699050029303,56.30199812523127,81.90967287973504,76.0,89.0,132.0
Nakuru,Bahati,2025-09-01 23:22:43.086192,66,8,57,2.107188069668536,71.45143292783649,1.8764709261374224,9.02111106283381,5.749908087453923,47.18435090259794,10872,49.794961228797206,34.489719828920634,19.347629150901955,17.130932411871573,66.31834411239228,27.875604676653985,48.30867793034968,75.98394707038673,72.36611835026707,70.79131029799791,83.69428051099003,70.14011338916555,65.10736198264448,39.42653363488954,41.42750514183895,66.62475355517239,9,2025,9.0,79.0,0.8087449592857953,75.10352888021578,4.773526597535474,5.971926590126242,1.5419767145998775,73.63117978531885,13362.0,47.595280223830784,40.16604867147806,15.642611117181938,27.325786084607635,57.01909184142998,55.74652449699564,37.65839143019704,55.68972369352789,86.47109053853823,57.23621180980255,78.29089846731193,70.13392632954314,55.50496842606077,41.767762716810005,34.923214714818,79.05821020162043,9.0,66.0,3.9977753996773417,85.16617564762396,2.0093074949399328,5.691616893589368,5.191894503068798,53.28518612946046,7964.0,32.00241081038661,38.68426417439348,8.120827868634567,25.59275706114458,49.1977520002833,62.5976781084248,50.79447914378034,77.42450763795961,74.62950058330455,90.67852094950372,78.72002714424285,71.77335969339654,93.48621049420848,72.47560954660364,41.97381502464396,77.8650224378243,9.0,80.0,4.024408183373103,91.02293962264372,1.3060564719909924,2.742378244422756,1.3919291429473106,64.98175683597812,3102.0,78.30625574885349,27.212863180340733,24.04438794269658,22.984564183897884,27.07193856188028,61.4967585748572,46.30527416858512,53.15015321061684,40.62470642864783,40.78616558798161,60.91929961306728,83.11684968237884,76.61068164963157,22.118524823083213,48.06123760273495,68.6159085585899,89.0,76.0,89.0
Nakuru,Bahati,2025-10-01 23:22:43.086192,87,21,65,0.7310665224229167,73.07681673702587,4.8179528081079335,4.8691664029965,3.1646038130872096,60.04550790073294,12241,30.267556626673063,18.55025750256661,14.18606057422722,27.877238949692604,53.4310863124375,29.75352285995245,71.78277800918885,83.57054304132856,56.53557370670541,86.23878158203874,30.153692042707817,86.03288988621354,83.23446935435827,54.332052078948365,56.482754805266936,32.086293914170106,10,2025,8.0,57.0,2.107188069668536,71.45143292783649,1.8764709261374224,9.02111106283381,5.749908087453923,47.18435090259794,10872.0,49.794961228797206,34.489719828920634,19.347629150901955,17.130932411871573,66.31834411239228,27.875604676653985,48.30867793034968,75.98394707038673,72.36611835026707,70.79131029799791,83.69428051099003,70.14011338916555,65.10736198264448,39.42653363488954,41.42750514183895,66.62475355517239,9.0,79.0,0.8087449592857953,75.10352888021578,4.773526597535474,5.971926590126242,1.5419767145998775,73.63117978531885,13362.0,47.595280223830784,40.16604867147806,15.642611117181938,27.325786084607635,57.01909184142998,55.74652449699564,37.65839143019704,55.68972369352789,86.47109053853823,57.23621180980255,78.29089846731193,70.13392632954314,55.50496842606077,41.767762716810005,34.923214714818,79.05821020162043,9.0,66.0,3.9977753996773417,85.16617564762396,2.0093074949399328,5.691616893589368,5.191894503068798,53.28518612946046,7964.0,32.00241081038661,38.68426417439348,8.120827868634567,25.59275706114458,49.1977520002833,62.5976781084248,50.79447914378034,77.42450763795961,74.62950058330455,90.67852094950372,78.72002714424285,71.77335969339654,93.48621049420848,72.47560954660364,41.97381502464396,77.8650224378243,66.0,89.0,76.0
Nakuru,Bahati,2025-11-01 23:22:43.086192,79,18,61,4.518351658279529,88.15010115322879,4.176377942936454,4.594114174440281,2.479164286309657,67.40649695329279,14060,92.24359711647152,36.64024814318698,23.097018711261256,13.537178265178618,69.57432178005018,44.74467539678409,78.91135914651578,44.24252452699904,63.84769089735275,93.19250516140949,63.00544428438114,58.4390065716486,89.95572613269994,50.04727299864065,24.19597380771851,79.27119530015011,11,2025,21.0,65.0,0.7310665224229167,73.07681673702587,4.8179528081079335,4.8691664029965,3.1646038130872096,60.04550790073294,12241.0,30.267556626673063,18.55025750256661,14.18606057422722,27.877238949692604,53.4310863124375,29.75352285995245,71.78277800918885,83.57054304132856,56.53557370670541,86.23878158203874,30.153692042707817,86.03288988621354,83.23446935435827,54.332052078948365,56.482754805266936,32.086293914170106,8.0,57.0,2.107188069668536,71.45143292783649,1.8764709261374224,9.02111106283381,5.749908087453923,47.18435090259794,10872.0,49.794961228797206,34.489719828920634,19.347629150901955,17.130932411871573,66.31834411239228,27.875604676653985,48.30867793034968,75.98394707038673,72.36611835026707,70.79131029799791,83.69428051099003,70.14011338916555,65.10736198264448,39.42653363488954,41.42750514183895,66.62475355517239,9.0,79.0,0.8087449592857953,75.10352888021578,4.773526597535474,5.971926590126242,1.5419767145998775,73.63117978531885,13362.0,47.595280223830784,40.16604867147806,15.642611117181938,27.325786084607635,57.01909184142998,55.74652449699564,37.65839143019704,55.68972369352789,86.47109053853823,57.23621180980255,78.29089846731193,70.13392632954314,55.50496842606077,41.767762716810005,34.923214714818,79.05821020162043,87.0,66.0,89.0
Nakuru,Bahati,2025-12-01 23:22:43.086192,91,13,77,4.3772362914955885,70.4586747158469,3.146222058707158,9.612832056457696,5.828285676698381,41.4597823091073,7236,76.17336449000737,44.41197319238276,13.702480364221026,25.88092606703698,58.24548685304092,76.21522172662701,60.112214896453466,70.48167786370165,71.26390464207014,78.93878088540198,52.48416120863114,64.51366897590802,81.88897691144591,55.595824640202025,65.26759580625125,61.51461832040661,12,2025,18.0,61.0,4.518351658279529,88.15010115322879,4.176377942936454,4.594114174440281,2.479164286309657,67.40649695329279,14060.0,92.24359711647152,36.64024814318698,23.097018711261256,13.537178265178618,69.57432178005018,44.74467539678409,78.91135914651578,44.24252452699904,63.84769089735275,93.19250516140949,63.00544428438114,58.4390065716486,89.95572613269994,50.04727299864065,24.19597380771851,79.27119530015011,21.0,65.0,0.7310665224229167,73.07681673702587,4.8179528081079335,4.8691664029965,3.1646038130872096,60.04550790073294,12241.0,30.267556626673063,18.55025750256661,14.18606057422722,27.877238949692604,53.4310863124375,29.75352285995245,71.78277800918885,83.57054304132856,56.53557370670541,86.23878158203874,30.153692042707817,86.03288988621354,83.23446935435827,54.332052078948365,56.482754805266936,32.086293914170106,8.0,57.0,2.107188069668536,71.45143292783649,1.8764709261374224,9.02111106283381,5.749908087453923,47.18435090259794,10872.0,49.794961228797206,34.489719828920634,19.347629150901955,17.130932411871573,66.31834411239228,27.875604676653985,48.30867793034968,75.98394707038673,72.36611835026707,70.79131029799791,83.69428051099003,70.14011338916555,65.10736198264448,39.42653363488954,41.42750514183895,66.62475355517239,79.0,87.0,66.0
Nakuru,Bahati,2026-01-01 23:22:43.086192,120,13,106,2.520455820235636,87.31255192197237,3.4025605263576293,7.501674876535486,1.379079890702272,78.09887774604015,4019,84.44329479168428,40.33527081050993,22.541631516968717,24.459731143559857,34.50614713174597,46.15754368691644,77.37605542329204,80.07448690641175,55.42813541230011,78.69997106845585,78.02889201227072,54.160735004357655,69.99785051876307,64.66588925157126,23.1398526867789,52.33753977089144,1,2026,13.0,77.0,4.3772362914955885,70.4586747158469,3.146222058707158,9.612832056457696,5.828285676698381,41.4597823091073,7236.0,76.17336449000737,44.41197319238276,13.702480364221026,25.88092606703698,58.24548685304092,76.21522172662701,60.112214896453466,70.48167786370165,71.26390464207014,78.93878088540198,52.48416120863114,64.51366897590802,81.88897691144591,55.595824640202025,65.26759580625125,61.51461832040661,18.0,61.0,4.518351658279529,88.15010115322879,4.176377942936454,4.594114174440281,2.479164286309657,67.40649695329279,14060.0,92.24359711647152,36.64024814318698,23.097018711261256,13.537178265178618,69.57432178005018,44.74467539678409,78.91135914651578,44.24252452699904,63.84769089735275,93.19250516140949,63.00544428438114,58.4390065716486,89.95572613269994,50.04727299864065,24.19597380771851,79.27119530015011,21.0,65.0,0.7310665224229167,73.07681673702587,4.8179528081079335,4.8691664029965,3.1646038130872096,60.04550790073294,12241.0,30.267556626673063,18.55025750256661,14.18606057422722,27.877238949692604,53.4310863124375,29.75352285995245,71.78277800918885,83.57054304132856,56.53557370670541,86.23878158203874,30.153692042707817,86.03288988621354,83.23446935435827,54.332052078948365,56.482754805266936,32.086293914170106,91.0,79.0,87.0
Nakuru,Bahati,2026-02-01 23:22:43.086192,144,26,118,3.2661889812958496,76.84204194389352,1.6798723186775844,8.828194375950337,3.256931327709437,55.99683258690495,8445,66.29510661145443,23.5624316172812,20.28456146616628,32.291877420162805,25.95214886467818,69.03209059377645,69.89659426496956,53.74222408676421,52.28981357937037,65.89663579858711,70.3687990348534,55.86060599533603,75.41498218094706,46.11869675891725,34.585928793602704,64.88712418259433,2,2026,13.0,106.0,2.520455820235636,87.31255192197237,3.4025605263576293,7.501674876535486,1.379079890702272,78.09887774604015,4019.0,84.44329479168428,40.33527081050993,22.541631516968717,24.459731143559857,34.50614713174597,46.15754368691644,77.37605542329204,80.07448690641175,55.42813541230011,78.69997106845585,78.02889201227072,54.160735004357655,69.99785051876307,64.66588925157126,23.1398526867789,52.33753977089144,13.0,77.0,4.3772362914955885,70.4586747158469,3.146222058707158,9.612832056457696,5.828285676698381,41.4597823091073,7236.0,76.17336449000737,44.41197319238276,13.702480364221026,25.88092606703698,58.24548685304092,76.21522172662701,60.112214896453466,70.48167786370165,71.26390464207014,78.93878088540198,52.48416120863114,64.51366897590802,81.88897691144591,55.595824640202025,65.26759580625125,61.51461832040661,18.0,61.0,4.518351658279529,88.15010115322879,4.176377942936454,4.594114174440281,2.479164286309657,67.40649695329279,14060.0,92.24359711647152,36.64024814318698,23.097018711261256,13.537178265178618,69.57432178005018,44.74467539678409,78.91135914651578,44.24252452699904,63.84769089735275,93.19250516140949,63.00544428438114,58.4390065716486,89.95572613269994,50.04727299864065,24.19597380771851,79.27119530015011,120.0,91.0,79.0
Garissa,Balambala,2025-06-01 23:22:43.086192,241,39,202,3.5299107807045638,74.36965356507623,1.968985369374638,8.66070869917418,7.1128747584408085,81.97719312060781,12141,67.90734674773226,23.136334674210264,21.1919963947258,15.340601967938133,48.30706635653395,35.97037217424587,47.40577363595468,86.24968913446537,59.75079013766118,47.676369360997285,35.452930568412214,89.90906316590178,65.38571090533932,52.16312197396544,67.67259420152045,46.353461764411634,6,2025,40.0,200.0,3.082178632980722,90.47041329341292,2.656046114967635,7.152947242958361,5.16133816833357,52.77497752966992,13580.0,68.69738074540902,37.477433520796765,10.824526069725628,16.842725319820314,49.42127259464274,77.72695645774432,83.19740135278387,71.25741066637818,42.44106691937648,35.476529426126184,46.52465194188838,36.89718695439021,55.51672511940103,67.32732511394858,22.352327358537032,49.470171044257214,55.0,221.0,0.5461378919140867,80.97004181295233,1.7597686778095625,2.477850742603427,3.5271577690063385,53.65426099776772,4872.0,37.327005238701744,23.952879165234314,23.10398678663567,11.412579189199814,21.500148869184155,25.13979334650857,48.47925627255381,58.07512886265343,84.88080363970623,89.75770768877157,59.43482760557398,35.15731496099643,56.53355064523417,57.00923536001629,18.53883085130985,81.9158209183148,64.0,214.0,3.588884816420065,85.42014784960683,1.0377501256654358,8.4838202317512,4.183897247901992,62.21842304371489,7156.0,63.8243246708227,39.62750751176669,23.338796219147365,23.571380561164688,20.1157945424374,65.10399679488074,63.65331902762435,58.51050096074566,61.41533301458858,84.52848301325348,43.31187162027883,70.18968856227664,61.11719016046548,77.65932809273761,23.172542051166587,51.89305318217947,240.0,277.0,278.0
Garissa,Balambala,2025-07-01 23:22:43.086192,203,20,183,4.53124348444061,88.01839481760972,4.655203327512359,2.3106081407589123,2.2605408283417554,54.597202779548766,5052,84.31989045407352,30.15028746699442,19.50104238937045,24.580645940111395,25.93947982732692,66.65046038158087,56.09367593530692,75.6721377171861,40.33456130953913,89.44068905652158,45.215021855022,33.814745344842976,93.55275774693276,54.207682190888434,23.874199361617407,55.80709435099541,7,2025,39.0,202.0,3.5299107807045638,74.36965356507623,1.968985369374638,8.66070869917418,7.1128747584408085,81.97719312060781,12141.0,67.90734674773226,23.136334674210264,21.1919963947258,15.340601967938133,48.30706635653395,35.97037217424587,47.40577363595468,86.24968913446537,59.75079013766118,47.676369360997285,35.452930568412214,89.90906316590178,65.38571090533932,52.16312197396544,67.67259420152045,46.353461764411634,40.0,200.0,3.082178632980722,90.47041329341292,2.656046114967635,7.152947242958361,5.16133816833357,52.77497752966992,13580.0,68.69738074540902,37.477433520796765,10.824526069725628,16.842725319820314,49.42127259464274,77.72695645774432,83.19740135278387,71.25741066637818,42.44106691937648,35.476529426126184,46.52465194188838,36.89718695439021,55.51672511940103,67.32732511394858,22.352327358537032,49.470171044257214,55.0,221.0,0.5461378919140867,80.97004181295233,1.7597686778095625,2.477850742603427,3.5271577690063385,53.65426099776772,4872.0,37.327005238701744,23.952879165234314,23.10398678663567,11.412579189199814,21.500148869184155,25.13979334650857,48.47925627255381,58.07512886265343,84.88080363970623,89.75770768877157,59.43482760557398,35.15731496099643,56.53355064523417,57.00923536001629,18.53883085130985,81.9158209183148,241.0,240.0,277.0
Garissa,Balambala,2025-08-01 23:22:43.086192,165,35,130,2.943275499841508,73.07575866083005,2.1498651918823897,2.806278908566287,2.123339738393768,51.60778159844503,10327,45.36296880264376,39.616569538655455,21.74391750192432,11.978489555533375,22.210871022282905,49.998378641433305,73.27476926149401,48.558819019335786,59.040869658014685,74.12531283431747,81.64546349999355,88.27635471484425,65.29328175054478,23.598987647725,11.357804067649448,65.91148667256263,8,2025,20.0,183.0,4.53124348444061,88.01839481760972,4.655203327512359,2.3106081407589123,2.2605408283417554,54.597202779548766,5052.0,84.31989045407352,30.15028746699442,19.50104238937045,24.580645940111395,25.93947982732692,66.65046038158087,56.09367593530692,75.6721377171861,40.33456130953913,89.44068905652158,45.215021855022,33.814745344842976,93.55275774693276,54.207682190888434,23.874199361617407,55.80709435099541,39.0,202.0,3.5299107807045638,74.36965356507623,1.968985369374638,8.66070869917418,7.1128747584408085,81.97719312060781,12141.0,67.90734674773226,23.136334674210264,21.1919963947258,15.340601967938133,48.30706635653395,35.97037217424587,47.40577363595468,86.24968913446537,59.75079013766118,47.676369360997285,35.452930568412214,89.90906316590178,65.38571090533932,52.16312197396544,67.67259420152045,46.353461764411634,40.0,200.0,3.082178632980722,90.47041329341292,2.656046114967635,7.152947242958361,5.16133816833357,52.77497752966992,13580.0,68.69738074540902,37.477433520796765,10.824526069725628,16.842725319820314,49.42127259464274,77.72695645774432,83.19740135278387,71.25741066637818,42.44106691937648,35.476529426126184,46.52465194188838,36.89718695439021,55.51672511940103,67.32732511394858,22.352327358537032,49.470171044257214,203.0,241.0,240.0
Garissa,Balambala,2025-09-01 23:22:43.086192,195,21,174,4.835070411438108,79.26943223609123,4.134858729021327,9.459976968902517,1.464605373348176,55.089417317623365,3800,68.14641677459505,22.8942419787179,22.136285026013304,15.067671864041325,32.01391512469684,42.63686825826463,51.32947425695713,80.80843369121953,41.14168881552018,86.87140351051819,60.2564831407426,78.25021415105682,73.50109393500342,68.51960726391735,24.818489731590287,63.492705610912914,9,2025,35.0,130.0,2.943275499841508,73.07575866083005,2.1498651918823897,2.806278908566287,2.123339738393768,51.60778159844503,10327.0,45.36296880264376,39.616569538655455,21.74391750192432,11.978489555533375,22.210871022282905,49.998378641433305,73.27476926149401,48.558819019335786,59.040869658014685,74.12531283431747,81.64546349999355,88.27635471484425,65.29328175054478,23.598987647725,11.357804067649448,65.91148667256263,20.0,183.0,4.53124348444061,88.01839481760972,4.655203327512359,2.3106081407589123,2.2605408283417554,54.597202779548766,5052.0,84.31989045407352,30.15028746699442,19.50104238937045,24.580645940111395,25.93947982732692,66.65046038158087,56.09367593530692,75.6721377171861,40.33456130953913,89.44068905652158,45.215021855022,33.814745344842976,93.55275774693276,54.207682190888434,23.874199361617407,55.80709435099541,39.0,202.0,3.5299107807045638,74.36965356507623,1.968985369374638,8.66070869917418,7.1128747584408085,81.97719312060781,12141.0,67.90734674773226,23.136334674210264,21.1919963947258,15.340601967938133,48.30706635653395,35.97037217424587,47.40577363595468,86.24968913446537,59.75079013766118,47.676369360997285,35.452930568412214,89.90906316590178,65.38571090533932,52.16312197396544,67.67259420152045,46.353461764411634,165.0,203.0,241.0
Garissa,Balambala,2025-10-01 23:22:43.086192,206,43,162,1.8893399510116569,91.98346242677206,3.20430919541239,3.475505268115234,1.0616116431984564,79.93503562243767,7144,41.81806315248369,39.90065596664428,16.573951529847484,10.285166840511708,60.92426166400164,46.86904336372449,80.34783472171996,83.22626107394714,80.01480613254512,56.87070248643783,38.51241992354517,51.846277538835935,57.770198526324286,57.54637101932707,31.03682470569545,58.89196551462483,10,2025,21.0,174.0,4.835070411438108,79.26943223609123,4.134858729021327,9.459976968902517,1.464605373348176,55.089417317623365,3800.0,68.14641677459505,22.8942419787179,22.136285026013304,15.067671864041325,32.01391512469684,42.63686825826463,51.32947425695713,80.80843369121953,41.14168881552018,86.87140351051819,60.2564831407426,78.25021415105682,73.50109393500342,68.51960726391735,24.818489731590287,63.492705610912914,35.0,130.0,2.943275499841508,73.07575866083005,2.1498651918823897,2.806278908566287,2.123339738393768,51.60778159844503,10327.0,45.36296880264376,39.616569538655455,21.74391750192432,11.978489555533375,22.210871022282905,49.998378641433305,73.27476926149401,48.558819019335786,59.040869658014685,74.12531283431747,81.64546349999355,88.27635471484425,65.29328175054478,23.598987647725,11.357804067649448,65.91148667256263,20.0,183.0,4.53124348444061,88.01839481760972,4.655203327512359,2.3106081407589123,2.2605408283417554,54.597202779548766,5052.0,84.31989045407352,30.15028746699442,19.50104238937045,24.580645940111395,25.93947982732692,66.65046038158087,56.09367593530692,75.6721377171861,40.33456130953913,89.44068905652158,45.215021855022,33.814745344842976,93.55275774693276,54.207682190888434,23.874199361617407,55.80709435099541,195.0,165.0,203.0
Garissa,Balambala,2025-11-01 23:22:43.086192,207,23,183,3.782676079597264,72.077422819223,2.909263740512201,4.56567164335101,5.451237846932987,56.77426900523248,13851,53.83810551319383,17.552672939333366,11.54085526942694,23.910389616950862,37.39425748347995,42.99643877248285,41.82366350613917,87.615001871901,51.77023586175585,57.95559855144273,68.90063134765042,53.78112529122636,60.623658331930656,64.90429171580126,47.38923450039837,83.37152772948977,11,2025,43.0,162.0,1.8893399510116569,91.98346242677206,3.20430919541239,3.475505268115234,1.0616116431984564,79.93503562243767,7144.0,41.81806315248369,39.90065596664428,16.573951529847484,10.285166840511708,60.92426166400164,46.86904336372449,80.34783472171996,83.22626107394714,80.01480613254512,56.87070248643783,38.51241992354517,51.846277538835935,57.770198526324286,57.54637101932707,31.03682470569545,58.89196551462483,21.0,174.0,4.835070411438108,79.26943223609123,4.134858729021327,9.459976968902517,1.464605373348176,55.089417317623365,3800.0,68.14641677459505,22.8942419787179,22.136285026013304,15.067671864041325,32.01391512469684,42.63686825826463,51.32947425695713,80.80843369121953,41.14168881552018,86.87140351051819,60.2564831407426,78.25021415105682,73.50109393500342,68.51960726391735,24.818489731590287,63.492705610912914,35.0,130.0,2.943275499841508,73.07575866083005,2.1498651918823897,2.806278908566287,2.123339738393768,51.60778159844503,10327.0,45.36296880264376,39.616569538655455,21.74391750192432,11.978489555533375,22.210871022282905,49.998378641433305,73.27476926149401,48.558819019335786,59.040869658014685,74.12531283431747,81.64546349999355,88.27635471484425,65.29328175054478,23.598987647725,11.357804067649448,65.91148667256263,206.0,195.0,165.0
Garissa,Balambala,2025-12-01 23:22:43.086192,220,41,178,2.89627040534935,89.50738828137087,1.1623704921611848,9.313260384119047,2.848287652390187,47.8365437299911,3991,77.88496652177538,41.86547811193386,18.930766639072115,11.421234332385138,27.940399662983637,76.29874207969334,84.15971428974956,58.926078939791296,89.98267047965916,84.58950484939555,62.58708362785576,38.59133297586029,82.45665080238246,45.753986055475465,38.42738767861292,54.7630485634668,12,2025,23.0,183.0,3.782676079597264,72.077422819223,2.909263740512201,4.56567164335101,5.451237846932987,56.77426900523248,13851.0,53.83810551319383,17.552672939333366,11.54085526942694,23.910389616950862,37.39425748347995,42.99643877248285,41.82366350613917,87.615001871901,51.77023586175585,57.95559855144273,68.90063134765042,53.78112529122636,60.623658331930656,64.90429171580126,47.38923450039837,83.37152772948977,43.0,162.0,1.8893399510116569,91.98346242677206,3.20430919541239,3.475505268115234,1.0616116431984564,79.93503562243767,7144.0,41.81806315248369,39.90065596664428,16.573951529847484,10.285166840511708,60.92426166400164,46.86904336372449,80.34783472171996,83.22626107394714,80.01480613254512,56.87070248643783,38.51241992354517,51.846277538835935,57.770198526324286,57.54637101932707,31.03682470569545,58.89196551462483,21.0,174.0,4.835070411438108,79.26943223609123,4.134858729021327,9.459976968902517,1.464605373348176,55.089417317623365,3800.0,68.14641677459505,22.8942419787179,22.136285026013304,15.067671864041325,32.01391512469684,42.63686825826463,51.32947425695713,80.80843369121953,41.14168881552018,86.87140351051819,60.2564831407426,78.25021415105682,73.50109393500342,68.51960726391735,24.818489731590287,63.492705610912914,207.0,206.0,195.0
